Brand_Name;Sustainability_Rating;Material_Type;Eco_Friendly_Manufacturing;Carbon_Footprint_MT;Water_Usage_Liters;Waste_Production_KG;Recycling_Programs;Average_Price_USD;Product_Category
Brand_1300;D;Tencel;No;65,66;3796776,68;20948,37;Yes;385,04;Shirt
Brand_1301;D;Tencel;No;113,34;4659780,29;97570,4;No;453,77;Blouse
Brand_1302;C;Vegan Leather;Yes;330,87;202458,53;78924,62;No;144,68;Socks
Brand_1303;D;Organic Cotton;Yes;188,39;1759224,06;11719,43;No;462,08;Coat
Brand_1304;A;Recycled Polyester;No;493,01;2132036,83;38991,04;No;329,73;Coat
Brand_1305;B;Tencel;No;82,31;847871,14;68304,38;Yes;43,13;Coat
Brand_1306;C;Bamboo Fabric;Yes;172,83;1146758,38;20098,97;No;94,96;Blouse
Brand_1307;A;Recycled Polyester;No;16,94;2485640,47;63404,4;Yes;361,58;Pajamas
Brand_1308;B;Vegan Leather;Yes;420,82;2649574,28;41455,78;Yes;465,4;Dress
Brand_1309;A;Organic Cotton;No;130,69;3158728,82;62080,67;No;295,71;Shirt
Brand_1310;B;Organic Cotton;Yes;73,49;4979912,13;74236,71;Yes;341,11;Sweater
Brand_1311;C;Tencel;Yes;447,04;1532872,03;50882,17;Yes;107,93;Shirt
Brand_1312;B;Recycled Polyester;No;183,27;4563786,01;66615,72;Yes;74,07;Socks
Brand_1313;A;Vegan Leather;Yes;212,94;4404701,13;63213,47;No;321,66;Coat
Brand_1314;C;Organic Cotton;No;209,7;1883977,76;94213,77;Yes;441,54;Jacket
Brand_1315;C;Recycled Polyester;Yes;293,7;4116454,21;30749,19;No;288,84;Hat
Brand_1316;D;Bamboo Fabric;Yes;311,1;2896183,55;51304,13;Yes;271,44;T-shirt
Brand_1317;C;Hemp;No;10,98;3371284,51;82133,72;Yes;414,08;Dress
Brand_1318;B;Vegan Leather;No;466,24;3661980;49120,1;No;289,99;Coat
Brand_1319;A;Recycled Polyester;No;193,55;814927,34;55927;No;319,87;Scarf
Brand_1320;B;Recycled Polyester;No;206,31;2155760,82;84742,74;Yes;264,91;Shirt
Brand_1321;A;Tencel;No;35,87;4758985,17;96810,01;No;239,17;T-shirt
Brand_1322;D;Recycled Polyester;No;138,52;2544743,81;68688,49;Yes;409,93;Shirt
Brand_1323;B;Organic Cotton;No;2,31;4552174,61;4651,96;Yes;380,29;Cardigan
Brand_1324;A;Vegan Leather;Yes;433,13;1648203,49;74810,98;Yes;480;Dress
Brand_1325;D;Organic Cotton;Yes;176,83;1647820,67;71174,89;No;393,97;T-shirt
Brand_1326;C;Tencel;Yes;326,16;1018168,86;4640,78;Yes;460,43;Blouse
Brand_1327;C;Hemp;No;70,31;3764601,4;83238,96;No;280;T-shirt
Brand_1328;D;Bamboo Fabric;No;406,04;2632355,88;60346,64;No;163,46;Socks
Brand_1329;C;Hemp;No;402,58;2305972,54;26035,17;Yes;170,79;Cardigan
Brand_1330;A;Recycled Polyester;Yes;469,16;3490226,64;28476,44;No;497,22;Hat
Brand_1331;A;Bamboo Fabric;No;305,6;4273675,48;39776,71;No;229;Pajamas
Brand_1332;B;Hemp;No;362,78;728000,98;12265,47;No;99,81;Cardigan
Brand_1333;A;Organic Cotton;Yes;41,52;1988497,79;47137,9;Yes;130,82;Scarf
Brand_1334;A;Organic Cotton;Yes;368,07;4096853,58;69665,93;Yes;344,08;Shirt
Brand_1335;C;Organic Cotton;Yes;246,45;4173568,01;51828,65;No;94,12;Dress
Brand_1336;D;Bamboo Fabric;No;284,19;2523053,49;7592,29;Yes;169,95;Jacket
Brand_1337;D;Tencel;No;230,52;4826535,28;3210,33;Yes;384,97;Sweater
Brand_1338;D;Organic Cotton;No;405,3;1621712,97;67086,51;Yes;408,35;Scarf
Brand_1339;A;Tencel;No;422,76;409423,4;3001,39;No;276,14;Coat
Brand_1340;C;Hemp;No;499,38;2164720,77;45095,57;No;374,08;Blouse
Brand_1341;D;Vegan Leather;No;380,86;244930,59;68333,91;Yes;384,61;Shirt
Brand_1342;C;Organic Cotton;Yes;120,62;4157679,23;71505,75;Yes;43;T-shirt
Brand_1343;D;Tencel;Yes;47,49;442973,53;58982,34;No;203,09;Cardigan
Brand_1344;C;Organic Cotton;No;323,71;1154974,91;90486,26;No;203,61;Sweater
Brand_1345;D;Tencel;No;223,07;3578307,37;29470,55;Yes;32,14;Blouse
Brand_1346;B;Bamboo Fabric;Yes;163,72;1398009,4;97901,92;Yes;405,41;Hat
Brand_1347;B;Recycled Polyester;No;491,86;3863850,38;17838,77;No;319,24;Sweater
Brand_1348;A;Recycled Polyester;Yes;268,8;64512,15;13396,35;Yes;383,93;Cardigan
Brand_1349;D;Recycled Polyester;Yes;375,11;3765244,15;13146,7;Yes;152,4;Jacket
Brand_1350;B;Tencel;No;91,25;4955381,74;37192,12;Yes;399,15;Hat
Brand_1351;C;Recycled Polyester;Yes;270,56;148973,5;43087,88;No;213,55;Cardigan
Brand_1352;D;Vegan Leather;No;1,32;2671855,8;36574,78;Yes;311,93;Scarf
Brand_1353;C;Organic Cotton;No;356,29;695416,1;72387,55;Yes;203,39;Blouse
Brand_1354;A;Recycled Polyester;Yes;384,24;2132325,47;33171,29;Yes;256,87;Scarf
Brand_1355;B;Vegan Leather;Yes;147,84;1566995,74;9216,51;No;497,41;Shirt
Brand_1356;A;Tencel;No;173,57;910971,72;44075,67;Yes;476,92;Hat
Brand_1357;B;Hemp;No;436,71;890021,7;13139,86;No;263,77;Blouse
Brand_1358;B;Recycled Polyester;No;34,46;4362351,04;65150,58;No;498,17;Sweater
Brand_1359;C;Vegan Leather;No;316,09;2604364,6;85387,06;No;28,26;T-shirt
Brand_1360;D;Tencel;Yes;30,34;2286871,36;37204,74;No;215,1;Socks
Brand_1361;B;Tencel;Yes;48,55;3875908,3;91862,09;Yes;477,13;Hat
Brand_1362;A;Bamboo Fabric;Yes;372,15;857227,06;5099,14;Yes;490,27;Coat
Brand_1363;D;Tencel;Yes;2,08;4119156,1;5954,71;Yes;251,28;Jacket
Brand_1364;C;Recycled Polyester;Yes;56,49;2424253,65;13691,3;Yes;116,8;Coat
Brand_1365;B;Organic Cotton;No;440,97;1810229,6;12946,09;No;205,91;Dress
Brand_1366;D;Tencel;Yes;197,61;4222539,56;12456,07;Yes;143,7;T-shirt
Brand_1367;A;Recycled Polyester;No;61,02;1562192,37;49575,82;Yes;286,95;Shirt
Brand_1368;B;Organic Cotton;Yes;276,23;3103506,95;23586,2;Yes;373;Dress
Brand_1369;D;Hemp;Yes;242,75;507983,08;16210,42;No;300,17;T-shirt
Brand_1370;B;Vegan Leather;No;75,3;1407294,33;22737,95;No;254,81;Blouse
Brand_1371;B;Recycled Polyester;Yes;327,27;1654187,42;49264,11;No;390,99;Cardigan
Brand_1372;D;Tencel;No;22,61;2231549,72;79900,53;No;399,25;T-shirt
Brand_1373;C;Hemp;No;131,66;1421838,31;47226,5;Yes;249,26;Pajamas
Brand_1374;B;Bamboo Fabric;Yes;255,96;716626,52;61218,94;No;178,63;Hat
Brand_1375;A;Tencel;Yes;128,83;1921304,98;33989,21;Yes;23,78;Cardigan
Brand_1376;A;Bamboo Fabric;Yes;443,78;3536631,53;94537,89;No;210,21;Dress
Brand_1377;B;Recycled Polyester;No;149,31;2958053,67;20131,51;No;265,46;Pajamas
Brand_1378;A;Bamboo Fabric;Yes;229,1;4048764;34518,5;No;387,61;Scarf
Brand_1379;D;Hemp;No;331,84;1335140,46;19592,52;No;100,64;Blouse
Brand_1380;D;Organic Cotton;Yes;104,44;3884151,99;73718,03;No;243,96;Scarf
Brand_1381;D;Hemp;No;11,37;449487,63;11952,44;Yes;280,01;Cardigan
Brand_1382;C;Vegan Leather;Yes;427,32;649273,84;85253,72;No;458,82;Blouse
Brand_1383;C;Bamboo Fabric;Yes;34;3038969,93;67620,53;No;217,14;Sweater
Brand_1384;A;Bamboo Fabric;Yes;101,7;3867211,13;8983,1;Yes;426,41;Socks
Brand_1385;C;Tencel;Yes;474,3;2342729,44;15387,73;No;314,31;Socks
Brand_1386;D;Hemp;Yes;275,86;3901713,9;72039,79;Yes;340,89;Cardigan
Brand_1387;B;Recycled Polyester;Yes;240,61;489012,63;69673,93;No;413,64;Pajamas
Brand_1388;D;Tencel;Yes;226,26;873414,39;85351,02;No;118,22;T-shirt
Brand_1389;B;Recycled Polyester;Yes;141;4794130,52;51403,38;Yes;185,87;Dress
Brand_1390;A;Bamboo Fabric;Yes;239,81;4497345,48;18838,26;No;37,85;Shirt
Brand_1391;D;Organic Cotton;No;401,75;3708925,93;77049,79;Yes;479,98;Blouse
Brand_1392;A;Organic Cotton;No;298,66;4871729,57;81156,98;No;161,96;Blouse
Brand_1393;C;Vegan Leather;Yes;257,58;3401994,22;98470,35;No;393,78;Dress
Brand_1394;D;Bamboo Fabric;No;195,12;4586779,64;91555,39;Yes;309;Dress
Brand_1395;B;Organic Cotton;No;70,38;3441894,61;6661,2;Yes;183,29;Dress
Brand_1396;B;Bamboo Fabric;Yes;403,82;3990415,39;83160,92;No;111,87;Shirt
Brand_1397;B;Vegan Leather;Yes;401,88;507330,95;66141,94;Yes;484,52;Scarf
Brand_1398;D;Vegan Leather;Yes;254,06;1779371,25;58442,89;Yes;84,61;Cardigan
Brand_1399;A;Bamboo Fabric;No;249,43;4436502,39;22901,91;Yes;323,58;Cardigan
Brand_1400;D;Organic Cotton;Yes;93,92;553626,96;30483,11;Yes;141,28;Sweater
Brand_1401;C;Tencel;No;2,09;4140297,31;2653,63;Yes;59,16;Sweater
Brand_1402;A;Hemp;Yes;295,05;4951292,42;46415,02;Yes;276,38;Dress
Brand_1403;C;Hemp;Yes;475,67;879409,31;9832,54;Yes;408,93;Cardigan
Brand_1404;B;Tencel;Yes;212,43;3305139,4;72387,7;No;127,48;Blouse
Brand_1405;A;Recycled Polyester;Yes;309,44;4837962,72;50656,79;Yes;223,94;Sweater
Brand_1406;D;Tencel;No;243,49;1205007,12;47283,97;No;441,84;Jacket
Brand_1407;A;Vegan Leather;Yes;203,65;3728050,87;82609,35;Yes;260,42;Scarf
Brand_1408;C;Recycled Polyester;Yes;337,22;2734138,8;49031,67;No;131,28;Blouse
Brand_1409;A;Recycled Polyester;Yes;410,87;4714614,16;81686,33;Yes;75,61;Sweater
Brand_1410;B;Tencel;No;437,44;3294411,89;18762,47;Yes;417,87;Scarf
Brand_1411;C;Recycled Polyester;No;169,51;4277421,41;40737,58;No;259,48;Jacket
Brand_1412;A;Organic Cotton;Yes;454,98;2877156,33;84619,22;No;37,83;Socks
Brand_1413;B;Tencel;Yes;438,2;1640503,89;16901,31;Yes;172,69;T-shirt
Brand_1414;C;Vegan Leather;No;227,45;2830137,04;23283,46;Yes;81,88;T-shirt
Brand_1415;A;Recycled Polyester;No;137,32;1336732,12;20487,79;Yes;311,54;Socks
Brand_1416;D;Bamboo Fabric;No;252,61;2219772,38;43439,19;No;220,37;Scarf
Brand_1417;C;Vegan Leather;Yes;456,36;2241925,9;36720,78;No;420,35;Pajamas
Brand_1418;B;Hemp;Yes;89,49;3943136,55;45843,46;Yes;331,62;Blouse
Brand_1419;B;Bamboo Fabric;Yes;335,07;2687365,2;55588,32;Yes;179,01;Jacket
Brand_1420;C;Organic Cotton;Yes;241,89;3817345,3;73746,12;No;363,49;Hat
Brand_1421;C;Bamboo Fabric;Yes;240,53;3424866,92;69808,23;Yes;445,2;Dress
Brand_1422;A;Organic Cotton;Yes;69,09;2361947,01;73428,11;Yes;443,15;Socks
Brand_1423;A;Organic Cotton;Yes;101,14;1556207,69;3900,42;Yes;194,81;Scarf
Brand_1424;C;Hemp;Yes;314,91;2509925,72;32984,71;No;352,73;Pajamas
Brand_1425;B;Bamboo Fabric;No;394,24;1259652,86;64135,44;No;499,73;Cardigan
Brand_1426;C;Organic Cotton;Yes;263,88;931909,22;32911,35;Yes;414,68;Jacket
Brand_1427;A;Vegan Leather;No;415,12;1671985,5;25030,57;Yes;23,94;Cardigan
Brand_1428;D;Tencel;No;86,76;1270531,85;70814,21;No;352,15;Cardigan
Brand_1429;D;Bamboo Fabric;Yes;220,48;1044991,25;8623,72;No;358,96;Dress
Brand_1430;A;Tencel;Yes;136,91;3888055,87;3032,46;No;170,2;Sweater
Brand_1431;B;Vegan Leather;No;209;3646652,07;82219,63;No;401,56;Jacket
Brand_1432;A;Vegan Leather;Yes;415,02;830637,89;90665,85;No;263,93;Shirt
Brand_1433;D;Bamboo Fabric;No;466,36;3559480,47;90257,1;Yes;302,76;Cardigan
Brand_1434;A;Tencel;Yes;137,24;572887,28;78967,89;No;421,23;Blouse
Brand_1435;A;Tencel;No;455,88;864963,47;15615,54;No;443,82;T-shirt
Brand_1436;B;Organic Cotton;No;22,77;3561980,94;45195,65;No;475,47;Cardigan
Brand_1437;B;Recycled Polyester;No;356,86;2165855,48;61934,83;Yes;216,38;Socks
Brand_1438;B;Bamboo Fabric;Yes;294,59;4552554,79;95049,34;Yes;371,77;Coat
Brand_1439;D;Hemp;No;267,89;4689697,42;47778,94;No;466,43;Hat
Brand_1440;A;Tencel;No;58,96;3617138,29;52382,27;No;243,71;T-shirt
Brand_1441;B;Organic Cotton;Yes;1,51;1341181,14;94657,56;No;448,49;Hat
Brand_1442;C;Vegan Leather;No;110,16;77904,75;35715,12;Yes;207,47;Scarf
Brand_1443;B;Recycled Polyester;Yes;305,63;4613075,3;80981,01;No;369,32;Blouse
Brand_1444;D;Tencel;Yes;282,79;1364305,06;1078,55;No;468,45;Jacket
Brand_1445;A;Tencel;No;330,5;1639156,03;99167,87;No;296,32;Pajamas
Brand_1446;D;Recycled Polyester;Yes;263,44;2249556,43;70086,03;No;303,84;Coat
Brand_1447;D;Organic Cotton;Yes;486,61;1108105,37;26170,54;No;241;Socks
Brand_1448;D;Recycled Polyester;No;434,54;789831,43;9604,54;Yes;230,04;Shirt
Brand_1449;D;Tencel;Yes;415,09;2981778,51;50478,01;No;92,62;Cardigan
Brand_1450;C;Recycled Polyester;Yes;472,6;368292,06;74146,16;Yes;213,66;Hat
Brand_1451;A;Vegan Leather;No;396,22;1779542,67;59861,35;No;196,58;Coat
Brand_1452;A;Recycled Polyester;No;464,41;1958776,31;37585,24;No;300,02;Cardigan
Brand_1453;D;Organic Cotton;No;206;4130128,05;20100,27;No;326,57;Coat
Brand_1454;D;Vegan Leather;Yes;168,5;2944182,43;21961,74;No;410;Jacket
Brand_1455;D;Organic Cotton;No;390,49;4534879,07;91440,75;No;26,26;Socks
Brand_1456;C;Organic Cotton;Yes;124,63;1110337,64;64829,33;No;263,69;Scarf
Brand_1457;A;Vegan Leather;Yes;476,38;3743014,43;45121,18;No;379,73;T-shirt
Brand_1458;C;Organic Cotton;No;251,77;1370203,56;45220,54;No;144,75;Coat
Brand_1459;C;Bamboo Fabric;No;219,17;4694597,35;75262,58;No;224,18;Cardigan
Brand_1460;D;Recycled Polyester;Yes;367,76;3430456,41;81646,81;Yes;114,72;Jacket
Brand_1461;B;Recycled Polyester;Yes;179,35;3112241,71;14131,4;No;289,03;Hat
Brand_1462;B;Vegan Leather;No;417,02;260229,89;54511,73;Yes;108,88;Pajamas
Brand_1463;D;Organic Cotton;No;195,62;4775937,86;68875,21;No;396,92;Shirt
Brand_1464;B;Tencel;Yes;262,27;4582253,84;66591,55;No;71,18;Coat
Brand_1465;B;Organic Cotton;No;210,33;114705,01;58293,14;Yes;474,1;Pajamas
Brand_1466;C;Vegan Leather;Yes;294,58;2117845,27;69868,49;Yes;240,69;Pajamas
Brand_1467;B;Hemp;No;247,34;638211,49;84699,33;No;388,07;Pajamas
Brand_1468;B;Organic Cotton;Yes;418,56;4955522,74;32268,25;No;409,4;Hat
Brand_1469;D;Recycled Polyester;No;79,9;2606881,02;82712,91;No;156,9;Dress
Brand_1470;C;Hemp;No;126,42;778774,27;72235,79;No;198,32;Pajamas
Brand_1471;D;Hemp;No;206,22;1687679,88;92959,52;Yes;473,51;Dress
Brand_1472;B;Tencel;No;69,28;1569749,66;59681,14;No;457,75;Coat
Brand_1473;C;Tencel;Yes;456,37;4675196,85;12567,31;No;86;Shirt
Brand_1474;D;Tencel;No;114,87;120094,41;30046,81;No;204,82;Pajamas
Brand_1475;C;Recycled Polyester;No;334,34;779339,77;80780,56;Yes;194,42;Dress
Brand_1476;A;Tencel;Yes;410,47;2895330,84;55838,88;No;97,02;Socks
Brand_1477;A;Vegan Leather;No;462,88;3701243,53;47778,52;Yes;212,93;Socks
Brand_1478;A;Organic Cotton;Yes;222,64;1523472,15;26949,84;No;450,03;Socks
Brand_1479;C;Organic Cotton;Yes;48,95;1478004,86;48696,44;Yes;343,13;Dress
Brand_1480;D;Tencel;No;365,28;2588046,65;79493,49;Yes;205,31;Cardigan
Brand_1481;D;Vegan Leather;Yes;49,15;1706923,51;69827,74;No;226,35;Cardigan
Brand_1482;D;Organic Cotton;No;428,59;4713261,26;17997,26;No;210,73;Hat
Brand_1483;B;Tencel;No;401,73;2563172,4;59677,92;Yes;444,97;Socks
Brand_1484;D;Hemp;No;362,79;3334659,34;62705,11;Yes;334,62;Coat
Brand_1485;D;Recycled Polyester;Yes;448,83;3628167,38;10442,57;No;259,71;Shirt
Brand_1486;A;Hemp;No;451,82;527820,91;63993,46;Yes;84,63;Pajamas
Brand_1487;A;Vegan Leather;Yes;294,18;1830841,39;96540,77;Yes;345,9;Blouse
Brand_1488;B;Bamboo Fabric;Yes;324,88;3000282,63;2009,64;No;183,12;Shirt
Brand_1489;C;Organic Cotton;No;474,12;99337,22;39786,74;Yes;419,57;Pajamas
Brand_1490;C;Organic Cotton;Yes;463,73;1211181,32;26578,07;Yes;27,52;Hat
Brand_1491;D;Recycled Polyester;Yes;211,83;2497741,37;52727,42;No;234,93;Pajamas
Brand_1492;B;Organic Cotton;Yes;278,39;631731,79;3385,97;No;308,93;Jacket
Brand_1493;A;Vegan Leather;Yes;243,04;445433,67;35332,11;Yes;239,65;Pajamas
Brand_1494;D;Vegan Leather;No;161,09;4618779,59;26708,94;Yes;332,14;Jacket
Brand_1495;D;Tencel;No;247,74;1221451,47;13377,69;No;47,34;Hat
Brand_1496;B;Recycled Polyester;Yes;196,02;2694995,82;35088,46;No;399,36;Socks
Brand_1497;B;Bamboo Fabric;No;109,07;102449,89;81474,09;Yes;269,32;Socks
Brand_1498;C;Vegan Leather;Yes;419,67;1027426,31;5197,45;Yes;495,71;Dress
Brand_1499;D;Recycled Polyester;Yes;434,59;984669;19113,17;No;495;Cardigan
Brand_1500;D;Recycled Polyester;Yes;410,58;2176311,06;79257,71;No;78,36;T-shirt
Brand_1501;A;Bamboo Fabric;No;178,74;156053,27;1954,92;No;353,19;Hat
Brand_1502;B;Organic Cotton;Yes;283,21;3877946,89;81550,67;No;98,15;Socks
Brand_1503;B;Organic Cotton;Yes;317,16;1639000,99;22551,58;No;44,5;Shirt
Brand_1504;B;Tencel;No;2,6;4738063,56;1883,02;No;84,1;Shirt
Brand_1505;B;Hemp;Yes;418,67;2305670,9;83085,42;No;173,09;Socks
Brand_1506;C;Hemp;Yes;267,59;1740381,41;72241,7;No;327,4;Dress
Brand_1507;D;Organic Cotton;Yes;40,57;1892511,24;7060,52;No;472,79;Coat
Brand_1508;D;Recycled Polyester;No;425,52;1209969,82;89776,11;No;246,32;Coat
Brand_1509;A;Recycled Polyester;Yes;481,62;2517976,37;71359,65;No;84,07;Coat
Brand_1510;A;Bamboo Fabric;No;386,15;1140265,19;25713,35;Yes;194,35;Blouse
Brand_1511;D;Recycled Polyester;Yes;76,52;475444,45;85252,53;No;47,56;Coat
Brand_1512;B;Recycled Polyester;Yes;296,71;2309083,83;1254,44;No;27,02;Pajamas
Brand_1513;D;Hemp;No;416,03;1326655,19;66949,87;No;305,91;Jacket
Brand_1514;A;Organic Cotton;Yes;292,53;3421598,96;32284,44;No;297,32;Socks
Brand_1515;A;Recycled Polyester;No;379,57;2762003,31;79623,61;No;151,57;Socks
Brand_1516;C;Tencel;No;390,44;2745393,53;72342,79;No;208,01;Shirt
Brand_1517;C;Bamboo Fabric;No;217,84;4721838,24;95249,54;Yes;121,54;Sweater
Brand_1518;B;Organic Cotton;No;407,32;4227918,62;5100,69;No;423,48;Shirt
Brand_1519;B;Organic Cotton;No;8,74;3154014,39;22503,48;Yes;158,29;Shirt
Brand_1520;D;Tencel;No;38,17;2111592,79;82020,89;No;382,77;T-shirt
Brand_1521;B;Organic Cotton;No;31,1;3044748,75;25458,8;No;95,09;Hat
Brand_1522;D;Recycled Polyester;Yes;335,18;3354526,31;73303,33;No;265,54;Cardigan
Brand_1523;A;Bamboo Fabric;No;292,35;2968125,06;58130,34;No;45,63;T-shirt
Brand_1524;A;Bamboo Fabric;Yes;308,66;2327005,37;51931,98;No;438,64;Sweater
Brand_1525;D;Vegan Leather;No;47,27;1461530,72;56640,67;Yes;241,93;Socks
Brand_1526;C;Tencel;Yes;378,53;3391057,16;37427,95;Yes;111,99;Pajamas
Brand_1527;C;Bamboo Fabric;No;473;702558,5;24144,85;Yes;458,97;Socks
Brand_1528;D;Vegan Leather;Yes;239,38;3923165,51;91003,42;No;265,95;Cardigan
Brand_1529;D;Tencel;Yes;209,77;665356,14;27420,66;Yes;91,4;Socks
Brand_1530;B;Bamboo Fabric;No;185,95;2014467,61;76938,13;No;371,63;Socks
Brand_1531;C;Bamboo Fabric;Yes;42,48;4866334,59;32313,41;Yes;466,29;Scarf
Brand_1532;B;Hemp;Yes;18,17;4687639,25;33327,49;No;495,88;Sweater
Brand_1533;C;Hemp;No;14,96;2747754,46;76222,61;No;457,6;Shirt
Brand_1534;B;Vegan Leather;Yes;360,68;396802,51;64836,29;Yes;360,51;Socks
Brand_1535;B;Tencel;Yes;349,76;4923010,75;6242,48;Yes;84,28;Socks
Brand_1536;C;Bamboo Fabric;No;442,43;321662,08;91750,19;No;189,9;Scarf
Brand_1537;A;Bamboo Fabric;No;172,65;2753335,71;17563,63;No;496,9;Scarf
Brand_1538;C;Recycled Polyester;No;382,54;4832096,67;61479,81;Yes;196,26;Blouse
Brand_1539;B;Organic Cotton;No;236,28;849169,66;32590,84;No;193,46;Cardigan
Brand_1540;D;Organic Cotton;Yes;399,18;4820558,13;5073,08;Yes;481,06;Shirt
Brand_1541;A;Tencel;No;161,78;2944510,86;14968,6;Yes;107,36;T-shirt
Brand_1542;A;Hemp;No;471,31;3076397,32;18389,46;Yes;472,89;Jacket
Brand_1543;A;Recycled Polyester;Yes;189,23;880450,07;49775,13;Yes;370,44;Socks
Brand_1544;C;Vegan Leather;Yes;206,95;1569178,86;9113,8;Yes;155,04;Scarf
Brand_1545;A;Bamboo Fabric;No;329,77;213015,57;23176,69;Yes;262,04;Shirt
Brand_1546;A;Recycled Polyester;No;308,52;4592356,44;18671,28;Yes;204,75;Socks
Brand_1547;A;Organic Cotton;No;152,89;1203718,8;55125,12;Yes;238,75;Scarf
Brand_1548;C;Recycled Polyester;Yes;297,71;2109957,56;10392,15;No;225,92;Cardigan
Brand_1549;A;Vegan Leather;No;127,49;699003,53;22135,25;No;371,56;Jacket
Brand_1550;C;Hemp;No;332,42;2922658,85;48518,84;Yes;73,89;Shirt
Brand_1551;D;Hemp;No;442,07;2987909,88;39383,42;No;419,78;Hat
Brand_1552;A;Recycled Polyester;No;482,99;2570032,49;80816,77;Yes;332,67;Socks
Brand_1553;D;Bamboo Fabric;Yes;261,33;2970678,39;29852,18;No;66,51;Sweater
Brand_1554;D;Vegan Leather;No;269,14;521497,63;45613,55;Yes;440,1;Socks
Brand_1555;D;Hemp;Yes;107,66;491572,15;62118,45;Yes;267,05;Coat
Brand_1556;C;Organic Cotton;Yes;218,49;581842,78;60434,31;Yes;269,73;Pajamas
Brand_1557;B;Vegan Leather;No;115,8;3724933,9;64949,45;No;472,42;Dress
Brand_1558;D;Bamboo Fabric;Yes;458,9;3300346,71;6869,23;Yes;221,48;Pajamas
Brand_1559;A;Organic Cotton;No;479,62;4772272,59;11792,75;Yes;205,03;Socks
Brand_1560;C;Hemp;Yes;120,99;2538392,36;86570,07;No;186,75;Cardigan
Brand_1561;B;Tencel;No;262,98;606756,52;96089,04;No;237,14;Cardigan
Brand_1562;C;Organic Cotton;Yes;412,27;1320311,05;27607,47;No;38,17;Blouse
Brand_1563;C;Hemp;No;241,38;3508178,89;39817,12;Yes;158;Dress
Brand_1564;C;Vegan Leather;No;55,97;2928250,22;50759,08;No;135,66;Sweater
Brand_1565;D;Tencel;Yes;115,6;839377,92;76565,77;No;54,69;Shirt
Brand_1566;B;Vegan Leather;No;474,54;908742,62;49212,06;No;79,79;Cardigan
Brand_1567;A;Hemp;No;269,15;1809793,05;41021;No;263,84;Shirt
Brand_1568;A;Recycled Polyester;No;454,63;288504,22;17487,03;Yes;457,09;Socks
Brand_1569;A;Recycled Polyester;Yes;67,37;1606135,77;82669,99;Yes;483,02;Coat
Brand_1570;B;Organic Cotton;Yes;188,12;4868456,84;7726,82;No;23,84;Pajamas
Brand_1571;A;Recycled Polyester;No;227,61;3701057,21;24856,04;No;23,82;Sweater
Brand_1572;B;Recycled Polyester;Yes;213,56;4890661,3;24680,16;Yes;166,44;Socks
Brand_1573;D;Recycled Polyester;No;184,98;3755860,58;59876,85;Yes;51,82;Pajamas
Brand_1574;B;Recycled Polyester;Yes;61,74;292051,34;12358,51;Yes;89,53;Jacket
Brand_1575;B;Recycled Polyester;Yes;21,9;560535,45;79356,97;Yes;193,82;Jacket
Brand_1576;A;Vegan Leather;No;397,52;1971072,37;89698,1;Yes;391,21;Cardigan
Brand_1577;C;Hemp;No;274,51;2136293,68;15314,4;Yes;398,38;Scarf
Brand_1578;B;Tencel;No;263,33;426792,39;68954,21;No;486,45;Coat
Brand_1579;A;Organic Cotton;Yes;1,96;386433,72;69322,79;No;499,55;Blouse
Brand_1580;A;Tencel;Yes;110,55;4992362,37;28999,32;No;465,11;Sweater
Brand_1581;A;Hemp;No;223,91;1623362,63;20748,05;No;214,17;Sweater
Brand_1582;C;Vegan Leather;Yes;21,83;2406491,41;84757,16;Yes;392,51;Jacket
Brand_1583;A;Vegan Leather;No;448,69;3994682,68;1451,18;Yes;65,73;Coat
Brand_1584;B;Organic Cotton;No;440,92;2486904,74;59787,36;Yes;225,05;Jacket
Brand_1585;A;Tencel;Yes;74,01;4562674,64;24136,88;No;199,64;T-shirt
Brand_1586;C;Bamboo Fabric;Yes;477,93;3946886,53;60271,64;Yes;379,78;Coat
Brand_1587;B;Bamboo Fabric;Yes;294,25;3343129,6;31257,86;Yes;356,65;Socks
Brand_1588;D;Bamboo Fabric;No;15,66;1241123,76;41449,63;Yes;354,47;Cardigan
Brand_1589;D;Bamboo Fabric;No;217,6;1177582,9;46326,37;Yes;183,73;Sweater
Brand_1590;A;Hemp;Yes;89,12;4705305,47;92699,86;No;36,71;Shirt
Brand_1591;D;Vegan Leather;No;276,08;3084236,05;4105,03;Yes;494,3;Sweater
Brand_1592;C;Tencel;Yes;55,65;239950,07;95882,35;Yes;256,38;Dress
Brand_1593;D;Hemp;Yes;95,45;3870768,06;99947,85;No;462,33;Dress
Brand_1594;C;Tencel;Yes;442,28;798605,46;67509,8;Yes;161,51;Socks
Brand_1595;A;Tencel;Yes;250,79;2088462,12;18475,41;No;467,99;Sweater
Brand_1596;D;Tencel;No;310,85;1937777,02;65275,9;Yes;335,07;Hat
Brand_1597;B;Recycled Polyester;No;474,54;861661,04;46559,31;No;72,73;Coat
Brand_1598;C;Recycled Polyester;Yes;419,43;4245253,25;98293,52;No;458,13;Cardigan
Brand_1599;C;Hemp;Yes;6,54;3370926,55;86608,61;No;254,29;Dress
Brand_1600;A;Organic Cotton;Yes;339,13;3385389,23;11648,67;No;97,3;Hat
Brand_1601;A;Hemp;Yes;164,75;260335,81;11543,62;No;123,26;T-shirt
